264,,15,37,23.575,,12,18,5.88,,,-0.0046,,0.033,,2000,,15.6232152778,12.3016333333
401,,15,37,45.834,,71,9,13.25,,,-0.0035,,0.012,,2000,,15.6293983333,71.1536805556
313,,15,38,42.505,,31,33,6.67,,,-0.0005,,-0.003,,2000,,15.6451402778,31.5518527778
328,,15,40,25.991,,37,31,1.54,,,0,,-0.014,,2000,,15.6738863889,37.5170944444
281,,15,43,33.071,,22,55,13.8,,,0.0027,,-0.193,,2000,,15.7258530556,22.9205
175,,15,47,38.101,,-9,28,49.6,,,-0.005,,0.016,,2000,,15.7939169444,-8.5195555556
211,,16,0,2.15,,0,37,25.14,,,-0.0011,,0.011,,2000,,16.0005972222,0.62365
8,,16,7,57.913,,-71,56,40.7,,,-0.0025,,-0.034,,2000,,16.1327536111,-70.0553611111
247,,16,12,57.763,,12,48,2.52,,,0.0003,,0.027,,2000,,16.2160452778,12.8007
158,,16,17,49.967,,-13,22,20.96,,,-0.0029,,-0.031,,2000,,16.2972130556,-12.6275111111
298,,16,17,51.546,,23,36,26.31,,,0.0013,,0.037,,2000,,16.2976516667,23.6073083333
92,,16,18,14.121,,-34,54,53.05,,,-0.0027,,-0.006,,2000,,16.3039225,-33.0852638889
343,,16,19,0.571,,37,45,56.58,,,-0.0015,,-0.045,,2000,,16.3168252778,37.7657166667
40,,16,19,20.862,,-54,30,48.94,,,0.0166,,-0.099,,2000,,16.3224616667,-53.4864055556
124,,16,21,19.191,,-23,42,28.74,,,-0.0008,,-0.024,,2000,,16.3553308333,-22.2920166667
64,,16,28,49.887,,-44,48,45.42,,,-0.0001,,-0.003,,2000,,16.4805241667,-43.1873833333
194,,16,33,23.381,,-4,15,43.13,,,-0.0043,,-0.05,,2000,,16.5564947222,-3.7380194444
22,,16,34,41.757,,-66,0,50.72,,,-0.0006,,-0.005,,2000,,16.5782658333,-65.9859111111
378,,16,35,41.269,,57,46,52.04,,,0.0038,,-0.032,,2000,,16.5947969444,57.7811222222
230,,16,36,51.638,,7,6,25.9,,,-0.001,,-0.002,,2000,,16.6143438889,7.1071944444
356,,16,49,59.401,,46,38,56.67,,,-0.0021,,0.036,,2000,,16.8331669444,46.649075
141,,16,50,55.478,,-16,32,48.93,,,-0.0004,,-0.013,,2000,,16.8487438889,-15.453075
266,,16,54,10.076,,15,37,24.43,,,-0.0011,,-0.012,,2000,,16.9027988889,15.6234527778
177,,17,1,34.883,,-6,44,11.13,,,0.0001,,-0.007,,2000,,17.0263563889,-5.263575
79,,17,2,53.827,,-38,27,36.83,,,0.0008,,0.012,,2000,,17.0482852778,-37.5397694444
315,,17,7,55.83,,32,6,19.78,,,-0.0126,,-0.038,,2000,,17.132175,32.1054944444
109,,17,7,56.204,,-24,59,53.29,,,0,,-0.002,,2000,,17.1322788889,-23.0018638889
283,,17,9,27.203,,22,5,30.54,,,0.0044,,-0.054,,2000,,17.1575563889,22.0918166667
330,,17,13,27.217,,38,59,6.18,,,0.0008,,-0.017,,2000,,17.2242269444,38.98505
396,,17,20,56.705,,66,33,45.81,,,-0.0015,,0.057,,2000,,17.3490847222,66.562725
213,,17,21,7.055,,1,26,34.99,,,-0.0111,,0.271,,2000,,17.3519597222,1.4430527778
53,,17,26,22.454,,-48,36,53.62,,,0.0043,,-0.018,,2000,,17.4395705556,-47.3851055556
160,,17,32,50.71,,-13,28,55.54,,,-0.0011,,-0.013,,2000,,17.5474194444,-12.5179055556
31,,17,33,11.345,,-58,33,27.12,,,0.0005,,0.01,,2000,,17.5531513889,-57.4424666667
249,,17,35,2.126,,13,8,15.96,,,0.0002,,0.005,,2000,,17.5839238889,13.1377666667
126,,17,44,17.792,,-23,40,44.36,,,0.0025,,-0.013,,2000,,17.7382755556,-22.3210111111
369,,17,44,55.471,,50,2,39.49,,,0,,-0.012,,2000,,17.7487419444,50.0443027778
300,,17,52,32.16,,27,11,37.24,,,0.0019,,-0.026,,2000,,17.8756,27.1936777778
196,,17,54,29.831,,-3,27,44.81,,,0.0012,,-0.142,,2000,,17.9082863889,-2.5375527778
94,,17,55,15.196,,-34,14,8.04,,,0.0005,,-0.002,,2000,,17.9208877778,-33.7644333333
232,,17,59,27.073,,6,25,8.24,,,0.0006,,-0.011,,2000,,17.9908536111,6.4189555556
411,,18,5,59.837,,84,39,21.21,,,0.0048,,0.014,,2000,,18.0999547222,84.6558916667
66,,18,9,45.147,,-42,24,11.35,,,-0.0004,,-0.007,,2000,,18.1625408333,-41.5968472222
345,,18,13,7.226,,41,28,31.31,,,0.0046,,-0.128,,2000,,18.2186738889,41.4753638889
15,,18,14,50.236,,-66,48,54.44,,,-0.0005,,-0.007,,2000,,18.2472877778,-65.1848777778
5,,18,17,15.34,,-76,35,1.74,,,0.0043,,-0.066,,2000,,18.2875944444,-75.4161833333
143,,18,18,24.123,,-17,32,3.71,,,0.0001,,-0.005,,2000,,18.3067008333,-16.4656361111
268,,18,19,16.315,,15,49,33.73,,,0.0014,,-0.004,,2000,,18.3211986111,15.8260361111
179,,18,24,30.003,,-8,10,30.08,,,0.0018,,-0.05,,2000,,18.4083341667,-7.8249777778
42,,18,27,19.005,,-53,38,1.99,,,0.0097,,-0.037,,2000,,18.4552791667,-52.3661138889
215,,18,34,35.341,,3,8,8.8,,,0.0005,,0,,2000,,18.5764836111,3.1357777778
111,,18,37,12.839,,-25,40,16.6,,,0.0126,,-0.283,,2000,,18.6202330556,-24.3287222222
317,,18,38,58.571,,32,13,45.32,,,-0.0009,,0.004,,2000,,18.6496030556,32.2292555556
403,,18,39,4.738,,72,57,34.09,,,-0.0003,,0.014,,2000,,18.6513161111,72.9594694444
285,,18,43,6.158,,21,33,26.2,,,0,,-0.016,,2000,,18.7183772222,21.5572777778
389,,18,46,43.232,,63,15,56.79,,,0.0031,,0.007,,2000,,18.7786755556,63.265775
380,,18,50,21.696,,54,18,3.49,,,0.0009,,-0.016,,2000,,18.83936,54.3009694444
251,,18,55,28.369,,13,13,20.87,,,0.0005,,0.004,,2000,,18.9245469444,13.2224638889
358,,18,56,32.14,,46,45,58.55,,,0.0007,,-0.037,,2000,,18.9422611111,46.7662638889
81,,18,57,4.278,,-38,54,51.99,,,-0.0007,,-0.013,,2000,,18.9511883333,-37.0855583333
162,,18,59,1.311,,-12,35,16.01,,,0.0003,,0.001,,2000,,18.9836975,-11.4122194444
2,,19,2,14.417,,-83,56,23.24,,,-0.0019,,-0.012,,2000,,19.0373380556,-82.0602111111
198,,19,5,15.62,,-0,56,8.74,,,-0.0001,,-0.01,,2000,,19.0876722222,0.9357611111
332,,19,12,0.322,,39,25,14.75,,,0.0007,,0.01,,2000,,19.2000894444,39.4207638889
128,,19,16,11.352,,-25,40,0.35,,,-0.0001,,-0.032,,2000,,19.26982,-24.3332361111
302,,19,19,5.664,,27,15,40.68,,,0.0008,,-0.006,,2000,,19.31824,27.2613
96,,19,22,25.665,,-31,56,11.83,,,-0.0004,,-0.009,,2000,,19.3737958333,-30.0633805556
234,,19,23,38.726,,8,39,36.02,,,0,,-0.006,,2000,,19.3940905556,8.6600055556
33,,19,34,5.935,,-56,6,0.44,,,0.0017,,-0.03,,2000,,19.5683152778,-55.8998777778
145,,19,34,18.994,,-16,22,27.04,,,0.0002,,0.001,,2000,,19.5719427778,-15.6258222222
270,,19,34,45.302,,16,38,29.98,,,0.0006,,-0.004,,2000,,19.5792505556,16.6416611111
55,,19,36,8.695,,-46,9,4.86,,,0.0007,,-0.03,,2000,,19.6024152778,-45.84865
181,,19,40,45.122,,-7,30,44.44,,,0.0046,,-0.058,,2000,,19.6792005556,-6.4876555556
371,,19,49,4.041,,53,46,2.98,,,0.002,,0.008,,2000,,19.8177891667,53.7674944444
347,,19,50,25.522,,43,39,40.28,,,0.0021,,0.022,,2000,,19.8404227778,43.6611888889
68,,19,57,37.152,,-37,44,42.19,,,0.0006,,0.039,,2000,,19.96032,-36.2549472222
287,,20,3,52.128,,23,20,26.46,,,-0.0728,,-0.914,,2000,,20.06448,23.3406833333
113,,20,5,12.01,,-26,48,47.76,,,0.0008,,-0.009,,2000,,20.0866694444,-25.1867333333
217,,20,7,43.91,,2,26,34.83,,,0.0032,,-0.001,,2000,,20.1288638889,2.4430083333
253,,20,8,49.678,,12,13,42.11,,,0.0002,,-0.019,,2000,,20.1471327778,12.2283638889
319,,20,9,32.986,,33,40,53.84,,,0.0005,,-0.001,,2000,,20.1591627778,33.6816222222
24,,20,10,10.149,,-63,37,22.96,,,0.0023,,-0.038,,2000,,20.1694858333,-62.3769555556
164,,20,15,6.907,,-13,23,2.11,,,-0.0008,,-0.028,,2000,,20.2519186111,-12.6160805556
10,,20,18,30.012,,-72,48,29.27,,,-0.0063,,0.01,,2000,,20.3083366667,-71.1918694444
200,,20,27,25.151,,-1,33,31.17,,,-0.004,,-0.054,,2000,,20.4569863889,-0.4413416667
83,,20,34,54.591,,-41,59,13.05,,,0.0017,,-0.026,,2000,,20.5818308333,-40.0130416667
408,,20,38,5.085,,76,49,59.39,,,0.0071,,0.064,,2000,,20.6347458333,76.8331638889
130,,20,43,26.438,,-22,27,14.11,,,-0.0008,,-0.016,,2000,,20.7240105556,-21.5460805556
44,,20,45,8.677,,-50,30,23.23,,,0.0028,,-0.008,,2000,,20.7524102778,-49.4935472222
236,,20,48,21.473,,7,35,39.22,,,0.0026,,-0.013,,2000,,20.8059647222,7.5942277778
398,,20,48,25.592,,68,1,58.43,,,0.0072,,0.109,,2000,,20.8071088889,68.0328972222
304,,20,50,5.482,,27,22,39.72,,,0.0009,,0.008,,2000,,20.8348561111,27.3777
360,,20,50,57.012,,48,1,49.78,,,0.0022,,0.035,,2000,,20.84917,48.0304944444
334,,20,51,30.937,,37,59,22.18,,,-0.0004,,-0.003,,2000,,20.8585936111,37.9894944444
98,,20,53,11.048,,-31,30,54.29,,,0.0053,,-0.065,,2000,,20.8864022222,-30.4849194444
147,,20,55,47.676,,-17,6,51.07,,,0.0043,,-0.065,,2000,,20.92991,-16.8858138889
272,,20,59,58.301,,18,37,8.19,,,0.0027,,-0.003,,2000,,20.9995280556,18.6189416667
382,,21,1,54.881,,57,45,55.15,,,0.0011,,0.011,,2000,,21.0319113889,57.7653194444
183,,21,13,30.11,,-5,54,41.43,,,0.0006,,0,,2000,,21.2250305556,-4.0884916667
219,,21,17,58.647,,2,53,29.12,,,0.001,,-0.018,,2000,,21.2996241667,2.8914222222
70,,21,29,49.674,,-37,41,33.37,,,-0.0055,,-0.076,,2000,,21.4971316667,-36.3073972222
115,,21,31,51.343,,-25,24,45.76,,,0.001,,-0.009,,2000,,21.5309286111,-24.5872888889
255,,21,32,59.143,,12,32,22.57,,,0.0021,,-0.026,,2000,,21.5497619444,12.5396027778
57,,21,34,1.374,,-46,36,38.61,,,0.0007,,-0.046,,2000,,21.5670483333,-45.389275
289,,21,35,52.488,,23,57,53.37,,,0.0021,,0.007,,2000,,21.5979133333,23.964825
166,,21,36,55.074,,-10,10,28.22,,,0.0022,,-0.006,,2000,,21.6152983333,-9.8254944444
321,,21,41,3.784,,34,40,30.53,,,0.0002,,-0.001,,2000,,21.6843844444,34.6751472222
17,,21,46,37.911,,-67,35,46.85,,,0.0027,,-0.021,,2000,,21.7771975,-66.4036527778
349,,21,50,10.888,,43,53,17.46,,,-0.0043,,-0.046,,2000,,21.8363577778,43.8881833333
35,,21,51,58.641,,-55,46,44.66,,,0.0003,,0.002,,2000,,21.8662891667,-54.2209277778
202,,21,54,35.823,,-2,59,49.5,,,0.0009,,0.002,,2000,,21.9099508333,-1.0029166667
238,,22,7,31.356,,9,40,15.62,,,0.0011,,-0.006,,2000,,22.1253766667,9.6710055556
132,,22,16,7.234,,-23,0,33.76,,,0.0015,,0.016,,2000,,22.2686761111,-22.9906222222
149,,22,16,56.268,,-14,39,25.13,,,0.0001,,-0.021,,2000,,22.2822966667,-13.3430194444
306,,22,19,7.192,,28,50,51.45,,,0.0036,,0.029,,2000,,22.3186644444,28.847625
391,,22,19,31.57,,64,47,18.61,,,-0.0031,,-0.04,,2000,,22.3254361111,64.7885027778
85,,22,25,6.244,,-37,49,45.12,,,0,,-0.04,,2000,,22.4184011111,-36.1708
373,,22,25,52.663,,53,56,40.65,,,-0.0071,,0.006,,2000,,22.4312952778,53.944625
185,,22,26,6.815,,-5,10,40.42,,,0.0015,,-0.007,,2000,,22.4352263889,-4.8221055556
100,,22,31,1.064,,-31,1,32.48,,,0.0032,,-0.041,,2000,,22.5169622222,-30.9743111111
274,,22,32,27.459,,19,37,25.02,,,0.0026,,0.037,,2000,,22.5409608333,19.6236166667
221,,22,32,46.184,,3,0,18.17,,,-0.0042,,-0.085,,2000,,22.5461622222,3.0050472222
336,,22,36,7.803,,36,45,44.71,,,0.0031,,-0.011,,2000,,22.6021675,36.7624194444
46,,22,40,7.182,,-49,35,53.75,,,0.0081,,-0.064,,2000,,22.6686616667,-48.4017361111
362,,22,51,50.845,,46,44,7.88,,,0.0001,,-0.009,,2000,,22.8641236111,46.7355222222
168,,22,54,7.123,,-12,11,25.51,,,0.0034,,-0.046,,2000,,22.9019786111,-11.8095805556
12,,22,54,28.074,,-74,51,53.55,,,0.0033,,-0.002,,2000,,22.9077983333,-73.135125
257,,23,1,21.201,,14,52,14.88,,,-0.0033,,-0.005,,2000,,23.0225558333,14.8708
117,,23,3,38.141,,-26,48,47.88,,,0.0019,,0.007,,2000,,23.0605947222,-25.1867
291,,23,5,29.011,,24,39,10.89,,,-0.0004,,-0.008,,2000,,23.0913919444,24.653025
26,,23,11,10.553,,-63,11,23.94,,,0.0105,,-0.012,,2000,,23.1862647222,-62.8100166667
204,,23,15,58.327,,-1,25,26.01,,,0.0018,,-0.005,,2000,,23.2662019444,-0.5761083333
405,,23,17,56.836,,73,41,18.62,,,-0.0165,,-0.013,,2000,,23.2991211111,73.6885055556
72,,23,19,25.794,,-39,9,30.46,,,0.004,,-0.032,,2000,,23.3238316667,-38.8415388889
323,,23,21,23.169,,36,30,4.09,,,0.005,,0.003,,2000,,23.3564358333,36.5011361111
240,,23,28,31.697,,9,25,37.77,,,0.0064,,-0.005,,2000,,23.4754713889,9.4271583333
384,,23,31,23.791,,59,27,44.86,,,0.0029,,0.009,,2000,,23.5232752778,59.4624611111
151,,23,33,13.927,,-12,36,32.97,,,-0.0014,,-0.026,,2000,,23.5538686111,-11.3908416667
351,,23,41,20.236,,46,51,36.19,,,0.0004,,-0.009,,2000,,23.6889544444,46.8600527778
187,,23,44,32.504,,-3,10,31.49,,,0.0001,,-0.022,,2000,,23.7423622222,-2.8245861111
308,,23,48,35.035,,28,22,15.71,,,0,,-0.006,,2000,,23.8097319444,28.3710305556
59,,23,48,55.826,,-46,50,31.68,,,0.0012,,0.008,,2000,,23.8155072222,-45.1578666667
134,,23,49,25.962,,-21,36,50.3,,,-0.0005,,0.009,,2000,,23.8238783333,-20.3860277778
223,,23,54,19.478,,3,40,40.3,,,0.004,,-0.055,,2000,,23.9054105556,3.6778611111
276,,23,58,19.06,,19,41,36.78,,,0.0059,,0.001,,2000,,23.9719611111,19.69355
!,,,,,,,,,,,,,,,,,,
!,,TPOINT,star,catalogue:,,Tycho-2,,10,deg,pitch,,7.0-7.5,Mv,,,,,
!,,,,,,,,,,,,,,,,,,
!,,P,T,Wallace,,,29,July,2000,,,,,,,,,
!,,,,,,,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,,,
